trade_number,direction,entry_time,entry_price,exit_time,exit_price,duration_minutes,stop_loss,profit_target,position_size,gross_pnl,net_pnl,pnl_percentage,transaction_costs,is_winner,exit_reason,triggered_by,risk_amount,reward_amount,position_high,position_low,baseline_before,baseline_after,cumulative_pnl,running_win_rate,entry_time_str,exit_time_str,account_balance_before,account_balance_after
382,LONG,2008-01-15 11:55:00,1387.57,2008-01-15 12:05:00,1388.40,10.00,1385.49,1388.40,3.21,53.43,48.43,9.69,5.00,True,PROFIT_TARGET,HIGH 1389.37 >= TARGET 1388.40,133.59,53.43,1389.37,1386.93,1386.27,1388.40,-3272.31,69.63,01/15 11:55,01/15 12:05,6679.26,6727.69
383,LONG,2008-01-15 12:05:00,1388.96,2008-01-15 12:15:00,1389.79,10.00,1386.88,1389.79,3.23,53.82,48.82,9.76,5.00,True,PROFIT_TARGET,HIGH 1389.95 >= TARGET 1389.79,134.55,53.82,1389.95,1387.90,1388.40,1389.79,-3223.49,69.71,01/15 12:05,01/15 12:15,6727.69,6776.51
384,SHORT,2008-01-15 12:15:00,1387.90,2008-01-15 12:20:00,1389.98,5.00,1389.98,1387.07,3.26,-135.53,-140.53,-28.11,5.00,False,STOP_LOSS,HIGH 1390.34 >= STOP 1389.98,135.53,54.21,1390.34,1387.75,1389.79,1389.98,-3364.02,69.53,01/15 12:15,01/15 12:20,6776.51,6635.98
385,SHORT,2008-01-15 12:20:00,1389.65,2008-01-15 12:25:00,1388.82,5.00,1391.73,1388.82,3.18,53.09,48.09,9.62,5.00,True,PROFIT_TARGET,LOW 1388.34 <= TARGET 1388.82,132.72,53.09,1389.72,1388.34,1389.98,1388.82,-3315.93,69.61,01/15 12:20,01/15 12:25,6635.98,6684.07
386,LONG,2008-01-15 12:25:00,1389.41,2008-01-15 12:30:00,1387.33,5.00,1387.33,1390.24,3.21,-133.68,-138.68,-27.74,5.00,False,STOP_LOSS,LOW 1386.60 <= STOP 1387.33,133.68,53.47,1389.84,1386.60,1388.82,1387.33,-3454.61,69.43,01/15 12:25,01/15 12:30,6684.07,6545.39
387,SHORT,2008-01-15 12:35:00,1386.09,2008-01-15 12:45:00,1385.26,10.00,1388.17,1385.26,3.15,52.36,47.36,9.47,5.00,True,PROFIT_TARGET,LOW 1385.25 <= TARGET 1385.26,130.91,52.36,1388.10,1385.25,1387.33,1385.26,-3407.25,69.51,01/15 12:35,01/15 12:45,6545.39,6592.75
388,LONG,2008-01-15 12:45:00,1387.96,2008-01-15 13:00:00,1388.79,15.00,1385.88,1388.79,3.17,52.74,47.74,9.55,5.00,True,PROFIT_TARGET,HIGH 1388.92 >= TARGET 1388.79,131.86,52.74,1388.92,1386.35,1385.26,1388.79,-3359.51,69.59,01/15 12:45,01/15 13:00,6592.75,6640.49
389,LONG,2008-01-15 13:05:00,1390.48,2008-01-15 13:10:00,1391.31,5.00,1388.39,1391.31,3.18,53.12,48.12,9.62,5.00,True,PROFIT_TARGET,HIGH 1391.78 >= TARGET 1391.31,132.81,53.12,1391.78,1390.00,1388.79,1391.31,-3311.38,69.67,01/15 13:05,01/15 13:10,6640.49,6688.62
390,SHORT,2008-01-15 13:20:00,1388.78,2008-01-15 13:25:00,1387.95,5.00,1390.86,1387.95,3.21,53.51,48.51,9.70,5.00,True,PROFIT_TARGET,LOW 1387.43 <= TARGET 1387.95,133.77,53.51,1388.97,1387.43,1391.31,1387.95,-3262.87,69.74,01/15 13:20,01/15 13:25,6688.62,6737.13
391,SHORT,2008-01-15 13:25:00,1387.47,2008-01-15 13:30:00,1386.64,5.00,1389.55,1386.64,3.24,53.90,48.90,9.78,5.00,True,PROFIT_TARGET,LOW 1386.07 <= TARGET 1386.64,134.74,53.90,1387.47,1386.07,1387.95,1386.64,-3213.98,69.82,01/15 13:25,01/15 13:30,6737.13,6786.02
392,LONG,2008-01-15 13:30:00,1386.85,2008-01-15 13:35:00,1387.68,5.00,1384.77,1387.68,3.26,54.29,49.29,9.86,5.00,True,PROFIT_TARGET,HIGH 1388.50 >= TARGET 1387.68,135.72,54.29,1388.50,1386.85,1386.64,1387.68,-3164.69,69.90,01/15 13:30,01/15 13:35,6786.02,6835.31
393,LONG,2008-01-15 13:35:00,1387.90,2008-01-15 13:50:00,1385.82,15.00,1385.82,1388.73,3.28,-136.71,-141.71,-28.34,5.00,False,STOP_LOSS,LOW 1384.08 <= STOP 1385.82,136.71,54.68,1387.99,1384.08,1387.68,1385.82,-3306.40,69.72,01/15 13:35,01/15 13:50,6835.31,6693.60
394,SHORT,2008-01-15 13:50:00,1384.15,2008-01-15 13:55:00,1386.23,5.00,1386.23,1383.32,3.22,-133.87,-138.87,-27.77,5.00,False,STOP_LOSS,HIGH 1386.57 >= STOP 1386.23,133.87,53.55,1386.57,1384.10,1385.82,1386.23,-3445.27,69.54,01/15 13:50,01/15 13:55,6693.60,6554.73
395,SHORT,2008-01-15 13:55:00,1386.08,2008-01-15 14:00:00,1385.25,5.00,1388.16,1385.25,3.15,52.44,47.44,9.49,5.00,True,PROFIT_TARGET,LOW 1384.73 <= TARGET 1385.25,131.09,52.44,1386.12,1384.73,1386.23,1385.25,-3397.83,69.62,01/15 13:55,01/15 14:00,6554.73,6602.17
396,SHORT,2008-01-15 14:00:00,1385.02,2008-01-15 14:10:00,1387.10,10.00,1387.10,1384.19,3.18,-132.04,-137.04,-27.41,5.00,False,STOP_LOSS,HIGH 1389.28 >= STOP 1387.10,132.04,52.82,1389.28,1385.02,1385.25,1387.10,-3534.87,69.44,01/15 14:00,01/15 14:10,6602.17,6465.13
397,LONG,2008-01-15 14:10:00,1389.28,2008-01-15 14:15:00,1387.20,5.00,1387.20,1390.11,3.10,-129.30,-134.30,-26.86,5.00,False,STOP_LOSS,LOW 1386.92 <= STOP 1387.20,129.30,51.72,1389.28,1386.92,1387.10,1387.20,-3669.18,69.27,01/15 14:10,01/15 14:15,6465.13,6330.82
398,LONG,2008-01-15 14:15:00,1388.37,2008-01-15 14:25:00,1386.29,10.00,1386.29,1389.20,3.04,-126.62,-131.62,-26.32,5.00,False,STOP_LOSS,LOW 1385.45 <= STOP 1386.29,126.62,50.65,1388.37,1385.45,1387.20,1386.29,-3800.79,69.10,01/15 14:15,01/15 14:25,6330.82,6199.21
399,LONG,2008-01-15 14:25:00,1386.61,2008-01-15 14:35:00,1384.53,10.00,1384.53,1387.44,2.98,-123.98,-128.98,-25.80,5.00,False,STOP_LOSS,LOW 1383.44 <= STOP 1384.53,123.98,49.59,1386.61,1383.44,1386.29,1384.53,-3929.78,68.92,01/15 14:25,01/15 14:35,6199.21,6070.22
400,LONG,2008-01-15 14:35:00,1385.06,2008-01-15 14:40:00,1385.89,5.00,1382.98,1385.89,2.92,48.56,43.56,8.71,5.00,True,PROFIT_TARGET,HIGH 1387.16 >= TARGET 1385.89,121.40,48.56,1387.16,1385.06,1384.53,1385.89,-3886.21,69.00,01/15 14:35,01/15 14:40,6070.22,6113.79
401,LONG,2008-01-15 14:40:00,1386.95,2008-01-15 14:45:00,1384.87,5.00,1384.87,1387.78,2.94,-122.28,-127.28,-25.46,5.00,False,STOP_LOSS,LOW 1384.35 <= STOP 1384.87,122.28,48.91,1386.95,1384.35,1385.89,1384.87,-4013.49,68.83,01/15 14:40,01/15 14:45,6113.79,5986.51
402,SHORT,2008-01-15 14:45:00,1384.35,2008-01-15 14:55:00,1383.52,10.00,1386.43,1383.52,2.88,47.89,42.89,8.58,5.00,True,PROFIT_TARGET,LOW 1383.15 <= TARGET 1383.52,119.73,47.89,1386.13,1383.15,1384.87,1383.52,-3970.60,68.91,01/15 14:45,01/15 14:55,5986.51,6029.40
403,SHORT,2008-01-15 15:00:00,1382.13,2008-01-15 15:10:00,1381.30,10.00,1384.20,1381.30,2.91,48.24,43.24,8.65,5.00,True,PROFIT_TARGET,LOW 1381.04 <= TARGET 1381.30,120.59,48.24,1383.21,1381.04,1383.52,1381.30,-3927.36,68.98,01/15 15:00,01/15 15:10,6029.40,6072.64
404,LONG,2008-01-15 15:10:00,1382.30,2008-01-15 15:20:00,1383.13,10.00,1380.23,1383.13,2.93,48.58,43.58,8.72,5.00,True,PROFIT_TARGET,HIGH 1383.97 >= TARGET 1383.13,121.45,48.58,1383.97,1381.28,1381.30,1383.13,-3883.78,69.06,01/15 15:10,01/15 15:20,6072.64,6116.22
405,LONG,2008-01-15 15:20:00,1383.58,2008-01-15 15:25:00,1384.41,5.00,1381.50,1384.41,2.95,48.93,43.93,8.79,5.00,True,PROFIT_TARGET,HIGH 1388.96 >= TARGET 1384.41,122.32,48.93,1388.96,1383.58,1383.13,1384.41,-3839.85,69.14,01/15 15:20,01/15 15:25,6116.22,6160.15
406,LONG,2008-01-15 15:25:00,1388.16,2008-01-15 15:30:00,1388.99,5.00,1386.08,1388.99,2.96,49.28,44.28,8.86,5.00,True,PROFIT_TARGET,HIGH 1389.65 >= TARGET 1388.99,123.20,49.28,1389.65,1386.87,1384.41,1388.99,-3795.57,69.21,01/15 15:25,01/15 15:30,6160.15,6204.43
407,LONG,2008-01-15 15:30:00,1389.65,2008-01-15 15:35:00,1390.48,5.00,1387.57,1390.48,2.98,49.64,44.64,8.93,5.00,True,PROFIT_TARGET,HIGH 1392.50 >= TARGET 1390.48,124.09,49.64,1392.50,1389.48,1388.99,1390.48,-3750.94,69.29,01/15 15:30,01/15 15:35,6204.43,6249.06
408,SHORT,2008-01-15 15:35:00,1389.48,2008-01-15 15:40:00,1388.65,5.00,1391.56,1388.65,3.00,49.99,44.99,9.00,5.00,True,PROFIT_TARGET,LOW 1386.98 <= TARGET 1388.65,124.98,49.99,1389.48,1386.98,1390.48,1388.65,-3705.94,69.36,01/15 15:35,01/15 15:40,6249.06,6294.06
409,SHORT,2008-01-15 15:40:00,1388.02,2008-01-15 15:45:00,1387.19,5.00,1390.10,1387.19,3.02,50.35,45.35,9.07,5.00,True,PROFIT_TARGET,LOW 1385.64 <= TARGET 1387.19,125.88,50.35,1388.02,1385.64,1388.65,1387.19,-3660.59,69.44,01/15 15:40,01/15 15:45,6294.06,6339.41
410,SHORT,2008-01-15 15:45:00,1386.78,2008-01-15 15:50:00,1385.95,5.00,1388.86,1385.95,3.05,50.72,45.72,9.14,5.00,True,PROFIT_TARGET,LOW 1384.38 <= TARGET 1385.95,126.79,50.72,1386.78,1384.38,1387.19,1385.95,-3614.88,69.51,01/15 15:45,01/15 15:50,6339.41,6385.12
411,SHORT,2008-01-15 15:50:00,1384.38,2008-01-15 15:55:00,1383.55,5.00,1386.46,1383.55,3.07,51.08,46.08,9.22,5.00,True,PROFIT_TARGET,LOW 1380.60 <= TARGET 1383.55,127.70,51.08,1384.38,1380.60,1385.95,1383.55,-3568.79,69.59,01/15 15:50,01/15 15:55,6385.12,6431.21
412,SHORT,2008-01-15 15:55:00,1380.60,2008-01-15 16:00:00,1380.96,5.00,1382.67,1379.77,3.11,-22.36,-27.36,-5.47,5.00,False,END_OF_SESSION,Session end at 16:00 - position forced closed,128.62,51.45,1380.60,1380.60,1383.55,1380.96,-3596.15,69.42,01/15 15:55,01/15 16:00,6431.21,6403.85
413,SHORT,2008-01-16 10:00:00,1375.53,2008-01-16 10:05:00,1374.70,5.00,1377.59,1374.70,3.10,51.23,46.23,9.25,5.00,True,PROFIT_TARGET,LOW 1374.70 <= TARGET 1374.70,128.08,51.23,1378.41,1374.70,1380.96,1374.70,-3549.92,69.49,01/16 10:00,01/16 10:05,6403.85,6450.08
414,LONG,2008-01-16 10:05:00,1375.27,2008-01-16 10:10:00,1376.10,5.00,1373.21,1376.10,3.13,51.60,46.60,9.32,5.00,True,PROFIT_TARGET,HIGH 1376.15 >= TARGET 1376.10,129.00,51.60,1376.15,1372.06,1374.70,1376.10,-3503.32,69.57,01/16 10:05,01/16 10:10,6450.08,6496.68
415,SHORT,2008-01-16 10:10:00,1372.08,2008-01-16 10:15:00,1371.26,5.00,1374.14,1371.26,3.16,51.97,46.97,9.39,5.00,True,PROFIT_TARGET,LOW 1370.75 <= TARGET 1371.26,129.93,51.97,1374.17,1370.75,1376.10,1371.26,-3456.35,69.64,01/16 10:10,01/16 10:15,6496.68,6543.65
416,LONG,2008-01-16 10:15:00,1373.37,2008-01-16 10:20:00,1374.19,5.00,1371.31,1374.19,3.18,52.35,47.35,9.47,5.00,True,PROFIT_TARGET,HIGH 1374.30 >= TARGET 1374.19,130.87,52.35,1374.30,1372.15,1371.26,1374.19,-3409.00,69.71,01/16 10:15,01/16 10:20,6543.65,6591.00
417,SHORT,2008-01-16 10:25:00,1373.13,2008-01-16 10:35:00,1372.31,10.00,1375.19,1372.31,3.20,52.73,47.73,9.55,5.00,True,PROFIT_TARGET,LOW 1370.76 <= TARGET 1372.31,131.82,52.73,1375.19,1370.76,1374.19,1372.31,-3361.27,69.78,01/16 10:25,01/16 10:35,6591.00,6638.73
418,SHORT,2008-01-16 10:35:00,1371.05,2008-01-16 10:40:00,1370.23,5.00,1373.11,1370.23,3.23,53.11,48.11,9.62,5.00,True,PROFIT_TARGET,LOW 1367.60 <= TARGET 1370.23,132.77,53.11,1371.05,1367.60,1372.31,1370.23,-3313.16,69.86,01/16 10:35,01/16 10:40,6638.73,6686.84
419,SHORT,2008-01-16 10:40:00,1368.71,2008-01-16 10:45:00,1367.89,5.00,1370.76,1367.89,3.26,53.49,48.49,9.70,5.00,True,PROFIT_TARGET,LOW 1366.34 <= TARGET 1367.89,133.74,53.49,1368.91,1366.34,1370.23,1367.89,-3264.67,69.93,01/16 10:40,01/16 10:45,6686.84,6735.33
420,SHORT,2008-01-16 10:45:00,1366.34,2008-01-16 10:50:00,1365.52,5.00,1368.39,1365.52,3.29,53.88,48.88,9.78,5.00,True,PROFIT_TARGET,LOW 1364.27 <= TARGET 1365.52,134.71,53.88,1367.01,1364.27,1367.89,1365.52,-3215.79,70.00,01/16 10:45,01/16 10:50,6735.33,6784.21
421,LONG,2008-01-16 10:50:00,1365.84,2008-01-16 10:55:00,1366.66,5.00,1363.79,1366.66,3.31,54.27,49.27,9.85,5.00,True,PROFIT_TARGET,HIGH 1368.16 >= TARGET 1366.66,135.68,54.27,1368.16,1365.27,1365.52,1366.66,-3166.51,70.07,01/16 10:50,01/16 10:55,6784.21,6833.49
422,LONG,2008-01-16 10:55:00,1368.16,2008-01-16 11:05:00,1368.98,10.00,1366.11,1368.98,3.33,54.67,49.67,9.93,5.00,True,PROFIT_TARGET,HIGH 1372.98 >= TARGET 1368.98,136.67,54.67,1372.98,1367.34,1366.66,1368.98,-3116.84,70.14,01/16 10:55,01/16 11:05,6833.49,6883.16
423,LONG,2008-01-16 11:05:00,1372.98,2008-01-16 11:15:00,1370.92,10.00,1370.92,1373.80,3.34,-137.66,-142.66,-28.53,5.00,False,STOP_LOSS,LOW 1370.62 <= STOP 1370.92,137.66,55.07,1372.99,1370.62,1368.98,1370.92,-3259.51,69.98,01/16 11:05,01/16 11:15,6883.16,6740.49
424,LONG,2008-01-16 11:15:00,1371.99,2008-01-16 11:20:00,1372.81,5.00,1369.93,1372.81,3.28,53.92,48.92,9.78,5.00,True,PROFIT_TARGET,HIGH 1374.43 >= TARGET 1372.81,134.81,53.92,1374.43,1371.99,1370.92,1372.81,-3210.58,70.05,01/16 11:15,01/16 11:20,6740.49,6789.42
425,LONG,2008-01-16 11:20:00,1373.67,2008-01-16 11:25:00,1374.49,5.00,1371.61,1374.49,3.30,54.32,49.32,9.86,5.00,True,PROFIT_TARGET,HIGH 1375.12 >= TARGET 1374.49,135.79,54.32,1375.12,1373.29,1372.81,1374.49,-3161.27,70.12,01/16 11:20,01/16 11:25,6789.42,6838.73
426,LONG,2008-01-16 11:25:00,1374.72,2008-01-16 11:35:00,1372.66,10.00,1372.66,1375.54,3.32,-136.77,-141.77,-28.35,5.00,False,STOP_LOSS,LOW 1371.00 <= STOP 1372.66,136.77,54.71,1374.79,1371.00,1374.49,1372.66,-3303.04,69.95,01/16 11:25,01/16 11:35,6838.73,6696.96
427,SHORT,2008-01-16 11:35:00,1371.00,2008-01-16 11:40:00,1370.18,5.00,1373.06,1370.18,3.26,53.58,48.58,9.72,5.00,True,PROFIT_TARGET,LOW 1369.18 <= TARGET 1370.18,133.94,53.58,1371.14,1369.18,1372.66,1370.18,-3254.47,70.02,01/16 11:35,01/16 11:40,6696.96,6745.53
428,SHORT,2008-01-16 11:40:00,1369.56,2008-01-16 11:45:00,1371.61,5.00,1371.61,1368.74,3.28,-134.91,-139.91,-27.98,5.00,False,STOP_LOSS,HIGH 1372.02 >= STOP 1371.61,134.91,53.96,1372.02,1369.56,1370.18,1371.61,-3394.38,69.86,01/16 11:40,01/16 11:45,6745.53,6605.62
429,LONG,2008-01-16 11:45:00,1371.94,2008-01-16 11:50:00,1372.76,5.00,1369.88,1372.76,3.21,52.84,47.84,9.57,5.00,True,PROFIT_TARGET,HIGH 1379.55 >= TARGET 1372.76,132.11,52.84,1379.55,1371.94,1371.61,1372.76,-3346.53,69.93,01/16 11:45,01/16 11:50,6605.62,6653.47
430,LONG,2008-01-16 11:50:00,1379.55,2008-01-16 11:55:00,1380.38,5.00,1377.48,1380.38,3.22,53.23,48.23,9.65,5.00,True,PROFIT_TARGET,HIGH 1381.39 >= TARGET 1380.38,133.07,53.23,1381.39,1377.79,1372.76,1380.38,-3298.30,70.00,01/16 11:50,01/16 11:55,6653.47,6701.70
431,LONG,2008-01-16 11:55:00,1380.63,2008-01-16 12:00:00,1381.46,5.00,1378.56,1381.46,3.24,53.61,48.61,9.72,5.00,True,PROFIT_TARGET,HIGH 1382.17 >= TARGET 1381.46,134.03,53.61,1382.17,1379.22,1380.38,1381.46,-3249.69,70.07,01/16 11:55,01/16 12:00,6701.70,6750.31
432,SHORT,2008-01-16 12:00:00,1379.83,2008-01-16 12:05:00,1381.90,5.00,1381.90,1379.00,3.26,-135.01,-140.01,-28.00,5.00,False,STOP_LOSS,HIGH 1382.98 >= STOP 1381.90,135.01,54.00,1382.98,1379.41,1381.46,1381.90,-3389.70,69.91,01/16 12:00,01/16 12:05,6750.31,6610.30
433,SHORT,2008-01-16 12:05:00,1380.64,2008-01-16 12:10:00,1379.81,5.00,1382.71,1379.81,3.19,52.88,47.88,9.58,5.00,True,PROFIT_TARGET,LOW 1378.58 <= TARGET 1379.81,132.21,52.88,1380.64,1378.58,1381.90,1379.81,-3341.81,69.98,01/16 12:05,01/16 12:10,6610.30,6658.19
434,SHORT,2008-01-16 12:10:00,1379.32,2008-01-16 12:15:00,1378.49,5.00,1381.39,1378.49,3.22,53.27,48.27,9.65,5.00,True,PROFIT_TARGET,LOW 1378.20 <= TARGET 1378.49,133.16,53.27,1380.23,1378.20,1379.81,1378.49,-3293.55,70.05,01/16 12:10,01/16 12:15,6658.19,6706.45
435,SHORT,2008-01-16 12:20:00,1377.82,2008-01-16 12:30:00,1379.89,10.00,1379.89,1376.99,3.24,-134.13,-139.13,-27.83,5.00,False,STOP_LOSS,HIGH 1381.61 >= STOP 1379.89,134.13,53.65,1381.61,1377.48,1378.49,1379.89,-3432.68,69.89,01/16 12:20,01/16 12:30,6706.45,6567.32
436,LONG,2008-01-16 12:30:00,1381.16,2008-01-16 12:40:00,1381.99,10.00,1379.09,1381.99,3.17,52.54,47.54,9.51,5.00,True,PROFIT_TARGET,HIGH 1383.33 >= TARGET 1381.99,131.35,52.54,1383.33,1379.65,1379.89,1381.99,-3385.14,69.95,01/16 12:30,01/16 12:40,6567.32,6614.86
437,LONG,2008-01-16 12:40:00,1383.19,2008-01-16 12:50:00,1381.12,10.00,1381.12,1384.02,3.19,-132.30,-137.30,-27.46,5.00,False,STOP_LOSS,LOW 1379.17 <= STOP 1381.12,132.30,52.92,1383.94,1379.17,1381.99,1381.12,-3522.44,69.79,01/16 12:40,01/16 12:50,6614.86,6477.56
438,SHORT,2008-01-16 12:50:00,1379.17,2008-01-16 12:55:00,1378.34,5.00,1381.24,1378.34,3.13,51.82,46.82,9.36,5.00,True,PROFIT_TARGET,LOW 1377.61 <= TARGET 1378.34,129.55,51.82,1379.18,1377.61,1381.12,1378.34,-3475.62,69.86,01/16 12:50,01/16 12:55,6477.56,6524.38
439,LONG,2008-01-16 12:55:00,1379.18,2008-01-16 13:00:00,1380.01,5.00,1377.11,1380.01,3.15,52.20,47.20,9.44,5.00,True,PROFIT_TARGET,HIGH 1380.25 >= TARGET 1380.01,130.49,52.20,1380.25,1378.88,1378.34,1380.01,-3428.42,69.93,01/16 12:55,01/16 13:00,6524.38,6571.58
440,SHORT,2008-01-16 13:00:00,1379.63,2008-01-16 13:05:00,1378.80,5.00,1381.70,1378.80,3.18,52.57,47.57,9.51,5.00,True,PROFIT_TARGET,LOW 1378.59 <= TARGET 1378.80,131.43,52.57,1379.64,1378.59,1380.01,1378.80,-3380.85,70.00,01/16 13:00,01/16 13:05,6571.58,6619.15
441,SHORT,2008-01-16 13:05:00,1378.59,2008-01-16 13:10:00,1377.76,5.00,1380.66,1377.76,3.20,52.95,47.95,9.59,5.00,True,PROFIT_TARGET,LOW 1377.40 <= TARGET 1377.76,132.38,52.95,1378.59,1377.40,1378.80,1377.76,-3332.90,70.07,01/16 13:05,01/16 13:10,6619.15,6667.10
442,SHORT,2008-01-16 13:15:00,1374.76,2008-01-16 13:20:00,1376.82,5.00,1376.82,1373.94,3.23,-133.34,-138.34,-27.67,5.00,False,STOP_LOSS,HIGH 1376.98 >= STOP 1376.82,133.34,53.34,1376.98,1374.76,1377.76,1376.82,-3471.24,69.91,01/16 13:15,01/16 13:20,6667.10,6528.76
443,SHORT,2008-01-16 13:25:00,1375.03,2008-01-16 13:30:00,1374.20,5.00,1377.09,1374.20,3.17,52.23,47.23,9.45,5.00,True,PROFIT_TARGET,LOW 1374.09 <= TARGET 1374.20,130.58,52.23,1375.59,1374.09,1376.82,1374.20,-3424.01,69.98,01/16 13:25,01/16 13:30,6528.76,6575.99
444,LONG,2008-01-16 13:30:00,1375.13,2008-01-16 13:35:00,1375.96,5.00,1373.07,1375.96,3.19,52.61,47.61,9.52,5.00,True,PROFIT_TARGET,HIGH 1379.74 >= TARGET 1375.96,131.52,52.61,1379.74,1375.13,1374.20,1375.96,-3376.40,70.05,01/16 13:30,01/16 13:35,6575.99,6623.60
445,LONG,2008-01-16 13:35:00,1377.77,2008-01-16 13:40:00,1378.60,5.00,1375.70,1378.60,3.20,52.99,47.99,9.60,5.00,True,PROFIT_TARGET,HIGH 1378.97 >= TARGET 1378.60,132.47,52.99,1378.97,1377.42,1375.96,1378.60,-3328.41,70.11,01/16 13:35,01/16 13:40,6623.60,6671.59
446,SHORT,2008-01-16 13:40:00,1378.27,2008-01-16 13:45:00,1377.44,5.00,1380.34,1377.44,3.23,53.37,48.37,9.67,5.00,True,PROFIT_TARGET,LOW 1374.85 <= TARGET 1377.44,133.43,53.37,1379.33,1374.85,1378.60,1377.44,-3280.04,70.18,01/16 13:40,01/16 13:45,6671.59,6719.96
447,SHORT,2008-01-16 13:45:00,1374.91,2008-01-16 13:55:00,1376.97,10.00,1376.97,1374.09,3.26,-134.40,-139.40,-27.88,5.00,False,STOP_LOSS,HIGH 1377.01 >= STOP 1376.97,134.40,53.76,1377.01,1374.91,1377.44,1376.97,-3419.44,70.02,01/16 13:45,01/16 13:55,6719.96,6580.56
448,SHORT,2008-01-16 13:55:00,1376.17,2008-01-16 14:00:00,1375.34,5.00,1378.23,1375.34,3.19,52.64,47.64,9.53,5.00,True,PROFIT_TARGET,LOW 1373.07 <= TARGET 1375.34,131.61,52.64,1377.61,1373.07,1376.97,1375.34,-3371.79,70.09,01/16 13:55,01/16 14:00,6580.56,6628.21
449,LONG,2008-01-16 14:00:00,1377.44,2008-01-16 14:05:00,1378.27,5.00,1375.37,1378.27,3.21,53.03,48.03,9.61,5.00,True,PROFIT_TARGET,HIGH 1379.45 >= TARGET 1378.27,132.56,53.03,1379.45,1376.19,1375.34,1378.27,-3323.77,70.16,01/16 14:00,01/16 14:05,6628.21,6676.23
450,LONG,2008-01-16 14:05:00,1378.89,2008-01-16 14:10:00,1379.72,5.00,1376.82,1379.72,3.23,53.41,48.41,9.68,5.00,True,PROFIT_TARGET,HIGH 1381.19 >= TARGET 1379.72,133.52,53.41,1381.19,1378.69,1378.27,1379.72,-3275.36,70.22,01/16 14:05,01/16 14:10,6676.23,6724.64
451,LONG,2008-01-16 14:10:00,1379.94,2008-01-16 14:15:00,1380.77,5.00,1377.87,1380.77,3.25,53.80,48.80,9.76,5.00,True,PROFIT_TARGET,HIGH 1381.13 >= TARGET 1380.77,134.49,53.80,1381.13,1378.84,1379.72,1380.77,-3226.56,70.29,01/16 14:10,01/16 14:15,6724.64,6773.44
452,SHORT,2008-01-16 14:15:00,1380.51,2008-01-16 14:20:00,1379.68,5.00,1382.58,1379.68,3.27,54.19,49.19,9.84,5.00,True,PROFIT_TARGET,LOW 1379.50 <= TARGET 1379.68,135.47,54.19,1382.09,1379.50,1380.77,1379.68,-3177.37,70.35,01/16 14:15,01/16 14:20,6773.44,6822.63
453,LONG,2008-01-16 14:20:00,1379.86,2008-01-16 14:25:00,1380.69,5.00,1377.79,1380.69,3.30,54.58,49.58,9.92,5.00,True,PROFIT_TARGET,HIGH 1385.28 >= TARGET 1380.69,136.45,54.58,1385.28,1378.41,1379.68,1380.69,-3127.79,70.42,01/16 14:20,01/16 14:25,6822.63,6872.21
454,LONG,2008-01-16 14:25:00,1385.28,2008-01-16 14:30:00,1386.11,5.00,1383.20,1386.11,3.31,54.98,49.98,10.00,5.00,True,PROFIT_TARGET,HIGH 1389.01 >= TARGET 1386.11,137.44,54.98,1389.01,1385.28,1380.69,1386.11,-3077.81,70.48,01/16 14:25,01/16 14:30,6872.21,6922.19
455,LONG,2008-01-16 14:30:00,1388.61,2008-01-16 14:35:00,1389.44,5.00,1386.53,1389.44,3.32,55.38,50.38,10.08,5.00,True,PROFIT_TARGET,HIGH 1391.10 >= TARGET 1389.44,138.44,55.38,1391.10,1387.10,1386.11,1389.44,-3027.44,70.55,01/16 14:30,01/16 14:35,6922.19,6972.56
456,LONG,2008-01-16 14:35:00,1389.65,2008-01-16 14:40:00,1390.48,5.00,1387.57,1390.48,3.34,55.78,50.78,10.16,5.00,True,PROFIT_TARGET,HIGH 1391.98 >= TARGET 1390.48,139.45,55.78,1391.98,1388.64,1389.44,1390.48,-2976.66,70.61,01/16 14:35,01/16 14:40,6972.56,7023.34
457,LONG,2008-01-16 14:40:00,1391.98,2008-01-16 14:45:00,1389.89,5.00,1389.89,1392.82,3.36,-140.47,-145.47,-29.09,5.00,False,STOP_LOSS,LOW 1389.58 <= STOP 1389.89,140.47,56.19,1391.99,1389.58,1390.48,1389.89,-3122.12,70.46,01/16 14:40,01/16 14:45,7023.34,6877.88
458,SHORT,2008-01-16 14:45:00,1389.68,2008-01-16 14:50:00,1388.85,5.00,1391.76,1388.85,3.30,55.02,50.02,10.00,5.00,True,PROFIT_TARGET,LOW 1387.39 <= TARGET 1388.85,137.56,55.02,1389.68,1387.39,1389.89,1388.85,-3072.10,70.52,01/16 14:45,01/16 14:50,6877.88,6927.90
459,SHORT,2008-01-16 14:50:00,1387.39,2008-01-16 14:55:00,1386.56,5.00,1389.47,1386.56,3.33,55.42,50.42,10.08,5.00,True,PROFIT_TARGET,LOW 1382.52 <= TARGET 1386.56,138.56,55.42,1387.39,1382.52,1388.85,1386.56,-3021.68,70.59,01/16 14:50,01/16 14:55,6927.90,6978.32
460,SHORT,2008-01-16 14:55:00,1382.52,2008-01-16 15:00:00,1384.59,5.00,1384.59,1381.69,3.37,-139.57,-144.57,-28.91,5.00,False,STOP_LOSS,HIGH 1385.81 >= STOP 1384.59,139.57,55.83,1385.81,1382.52,1386.56,1384.59,-3166.24,70.43,01/16 14:55,01/16 15:00,6978.32,6833.76
